X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.0386322952254,38.9027677877434,13339133,38.90276,-77.03863,17th & K St NW,classic,54,active,2021/08/05 14:48:04+00,13,0,6,0,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0152912877122,38.8994157874736,13339134,38.899408,-77.015289,3rd & H St NW,classic,55,active,2021/08/05 13:30:19+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0023022837883,38.8851077855465,13339135,38.8851,-77.0023,3rd & D St SE,classic,56,active,2021/08/05 15:13:38+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9862022781927,38.8803077848106,13339136,38.8803,-76.9862,Potomac & Pennsylvania Ave SE,classic,57,active,2021/08/05 15:09:43+00,8,0,6,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.987909278635,38.8829227851608,13339137,38.882915,-76.987907,13th & E St SE,classic,58,active,2021/08/05 14:17:57+00,2,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0387022958547,38.9121077892895,13339138,38.9121,-77.0387,17th & Corcoran St NW,classic,59,active,2021/08/05 13:52:34+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0638983064667,38.9445587943649,13339139,38.944551,-77.063896,Van Ness Metro / UDC,classic,60,active,2021/08/05 14:50:22+00,11,0,2,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0135022882186,38.9126077906828,13339140,38.9126,-77.0135,Florida Ave & R St NW,classic,61,active,2021/08/05 14:53:46+00,13,0,0,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.995302281281,38.8792077841484,13339141,38.8792,-76.9953,8th & Eye St SE / Barracks Row,classic,62,active,2021/08/05 14:39:23+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0871733129286,38.9387437925591,13339142,38.938736,-77.087171,Ward Circle / American University,classic,63,active,2021/08/05 13:47:09+00,3,0,12,7,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0727573078429,38.9348887926769,13339143,38.934881,-77.072755,Wisconsin Ave & Newark St NW,classic,64,active,2021/08/05 14:06:33+00,17,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0328202971405,38.9477817965734,13339144,38.947774,-77.032818,14th St Heights / 14th & Crittenden St NW,classic,65,active,2021/08/05 15:16:14+00,8,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.978402274395,38.8657917821162,13339145,38.865784,-76.9784,Anacostia Library,classic,66,active,2021/08/05 11:23:48+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9710172729981,38.8730647836373,13339146,38.873057,-76.971015,Pennsylvania & Minnesota Ave SE,classic,67,active,2021/08/05 08:56:57+00,1,0,5,0,5,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9968082815343,38.8869597854846,13339147,38.886952,-76.996806,Eastern Market / 7th & North Carolina Ave SE,classic,68,active,2021/08/05 15:08:56+00,9,0,6,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0316882931334,38.899639787387,13339148,38.899632,-77.031686,14th St & New York Ave NW,classic,69,active,2021/08/05 14:20:49+00,17,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9479762675126,38.8940077886195,13339149,38.894,-76.947974,Benning Branch Library,classic,70,active,2021/08/05 08:41:18+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0282442918189,38.8862847846868,13339150,38.886277,-77.028242,USDA / 12th & C St SW,classic,71,active,2021/08/05 13:38:46+00,32,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0591443024242,38.9023217868395,13339151,38.902314,-77.059142,Georgetown Harbor / 30th St NW,classic,72,active,2021/08/05 14:07:41+00,8,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9910182824122,38.9336757954994,13339152,38.933668,-76.991016,12th & Newton St NE,classic,73,active,2021/08/05 14:35:18+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0465892978385,38.894926785096,13339153,38.894919,-77.046587,US Dept of State / Virginia Ave & 21st St NW,classic,74,active,2021/08/05 14:35:04+00,2,0,12,5,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.022243289435,38.886273784424,13339154,38.886266,-77.022241,L'Enfant Plaza / 7th & C St SW,classic,75,active,2021/08/05 15:07:55+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0260152916546,38.8930357857616,13339155,38.893028,-77.026013,10th St & Constitution Ave NW,classic,76,active,2021/08/05 14:36:35+00,21,0,8,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0555723008236,38.8973007859184,13339156,38.897293,-77.05557,Kennedy Center,classic,77,active,2021/08/05 14:30:12+00,6,0,10,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9952362815061,38.8841027853526,13339157,38.884095,-76.995234,Eastern Market Metro / Pennsylvania Ave & 8th St SE,classic,78,active,2021/08/05 15:12:57+00,8,0,10,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0417812971495,38.9050747877066,13339158,38.905067,-77.041779,18th & M St NW,classic,79,active,2021/08/05 15:06:38+00,14,0,10,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0793843111769,38.947614794478,13339159,38.947607,-77.079382,Tenleytown / Wisconsin Ave & Albemarle St NW,classic,80,active,2021/08/05 14:23:34+00,13,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9882522799806,38.9004347886716,13339160,38.900427,-76.98825,13th & H St NE,classic,81,active,2021/08/05 13:58:29+00,12,0,15,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0193492894624,38.8972297865742,13339161,38.897222,-77.019347,5th & F St NW,classic,82,active,2021/08/05 15:03:14+00,22,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0333562943199,38.8990397867887,13339162,38.899032,-77.033354,New York Ave & 15th St NW,classic,83,active,2021/08/05 14:58:36+00,7,0,11,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0222722909774,38.9057447883907,13339163,38.905737,-77.02227,Convention Center / 7th & M St NW,classic,84,active,2021/08/05 14:59:57+00,20,0,2,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0433602985012,38.9278797924986,13339164,38.927872,-77.043358,Harvard St & Adams Mill Rd NW,classic,85,active,2021/08/05 15:15:26+00,9,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0424542970577,38.9037487874051,13339165,38.903741,-77.042452,18th & L St NW,classic,86,active,2021/08/05 14:54:29+00,13,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0626923034905,38.9037577867826,13339166,38.90375,-77.06269,C & O Canal & Wisconsin Ave NW,classic,87,active,2021/08/05 15:15:57+00,6,0,15,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0230562891102,38.8787017826249,13339167,38.878694,-77.023054,Maine Ave & 7th St SW,classic,88,active,2021/08/05 15:10:30+00,16,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9959182815362,38.8948487871191,13339168,38.894841,-76.995916,D St & Maryland Ave NE,classic,89,active,2021/08/05 15:11:36+00,8,0,13,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0682023063296,38.916449788688,13339169,38.916442,-77.0682,34th St & Wisconsin Ave NW,classic,90,active,2021/08/05 14:53:30+00,6,0,4,2,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0298242925535,38.9002907872086,13339170,38.900283,-77.029822,13th St & New York Ave NW,classic,91,active,2021/08/05 14:36:27+00,16,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0230882911528,38.8997077872837,13339171,38.8997,-77.023086,8th & H St NW,classic,92,active,2021/08/05 15:11:37+00,24,0,7,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,33,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9928912829599,38.9325217947146,13339172,38.932514,-76.992889,10th & Monroe St NE,classic,93,active,2021/08/05 14:37:16+00,13,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0049522859023,38.9109797903935,13339173,38.910972,-77.00495,Eckington Pl & Q St NE,classic,94,active,2021/08/05 15:02:04+00,20,0,0,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9983492826138,38.8999797886103,13339174,38.899972,-76.998347,6th & H St NE,classic,95,active,2021/08/05 15:10:42+00,18,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0019512839867,38.9004197882473,13339175,38.900412,-77.001949,3rd & H St NE,classic,96,active,2021/08/05 13:45:25+00,15,0,2,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9828742782782,38.9004207891,13339176,38.900413,-76.982872,Bladensburg Rd & Benning Rd NE,classic,97,active,2021/08/05 12:49:54+00,6,0,7,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0003512833591,38.8899627859636,13339177,38.889955,-77.000349,4th & East Capitol St NE,classic,98,active,2021/08/05 14:57:13+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9883572790824,38.8904687870827,13339178,38.890461,-76.988355,Lincoln Park / 13th & East Capitol St NE ,classic,99,active,2021/08/05 14:10:48+00,10,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.959902269551,38.869207783748,13339179,38.8692,-76.9599,Branch & Pennsylvania Ave SE,classic,100,active,2021/08/05 13:58:43+00,8,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9876352792593,38.8948397876649,13339180,38.894832,-76.987633,13th & D St NE,classic,101,active,2021/08/05 14:57:36+00,15,0,14,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0382542965482,38.9155517895081,13339181,38.915544,-77.038252,New Hampshire Ave & T St NW,classic,102,active,2021/08/05 14:59:29+00,22,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0278712924521,38.8983717866907,13339182,38.898364,-77.027869,Metro Center / 12th & G St NW,classic,103,active,2021/08/05 15:08:09+00,22,0,14,1,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0316192926509,38.8945217860863,13339183,38.894514,-77.031617,14th & D St NW / Ronald Reagan Building,classic,104,active,2021/08/05 14:40:57+00,12,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0221932902817,38.8972907872541,13339184,38.897283,-77.022191,7th & F St NW / National Portrait Gallery,classic,105,active,2021/08/05 14:57:19+00,24,0,0,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.038324295096,38.9020687875247,13339185,38.902061,-77.038322,17th & K St NW / Farragut Square,classic,106,active,2021/08/05 15:02:41+00,10,0,25,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0447822980092,38.9089127887526,13339186,38.908905,-77.04478,20th & O St NW / Dupont South,classic,107,active,2021/08/05 15:10:46+00,7,0,11,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0161082886591,38.8953517863699,13339187,38.895344,-77.016106,4th & D St NW / Judiciary Square,classic,108,active,2021/08/05 14:53:49+00,3,0,12,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0436022966707,38.8923077849277,13339188,38.8923,-77.0436,19th St & Constitution Ave NW,classic,109,active,2021/08/05 14:28:13+00,24,0,10,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0716543066448,38.9077477873169,13339189,38.90774,-77.071652,37th & O St NW / Georgetown University,classic,110,active,2021/08/05 14:47:23+00,1,0,22,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-76.9913852803842,38.8999907882588,13339190,38.899983,-76.991383,11th & H St NE,classic,111,active,2021/08/05 15:06:08+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0534873000009,38.9038347873966,13339191,38.903827,-77.053485,25th St & Pennsylvania Ave NW,classic,112,active,2021/08/05 15:03:13+00,7,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.004932285147,38.8969677877807,13339192,38.89696,-77.00493,Columbus Circle / Union Station,classic,113,active,2021/08/05 15:13:21+00,33,0,19,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,55,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0098902859791,38.8974537870179,13339193,38.897446,-77.009888,North Capitol St & F St NW,classic,114,active,2021/08/05 15:15:01+00,13,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0273152918472,38.9055867881141,13339194,38.905579,-77.027313,11th & M St NW,classic,115,active,2021/08/05 15:05:16+00,18,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0703363069672,38.9225887902635,13339195,38.922581,-77.070334,36th & Calvert St NW / Glover Park,classic,116,active,2021/08/05 12:06:48+00,14,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0322802940153,38.8984167869411,13339196,38.898409,-77.032278,14th & G St NW,classic,117,active,2021/08/05 15:04:33+00,17,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0505392954723,38.8440227754191,13339197,38.844015,-77.050537,Potomac Ave & 35th St S,classic,118,active,2021/08/05 13:57:24+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0465722972573,38.8841277832104,13339198,38.88412,-77.04657,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,classic,124,active,2021/08/05 15:16:07+00,19,0,9,1,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.026977291676,38.8978647869639,13339199,38.897857,-77.026975,11th & F St NW,classic,125,active,2021/08/05 14:36:49+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0498842992363,38.8961117851653,13339200,38.896104,-77.049882,23rd & E St NW ,classic,126,active,2021/08/05 14:19:15+00,5,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0709953059498,38.8973227852373,13339841,38.897315,-77.070993,Lynn St & 19th St North,classic,127,active,2021/08/05 13:45:36+00,24,0,2,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0723073060526,38.8946077848598,13339842,38.8946,-77.072305,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,classic,128,active,2021/08/05 13:09:44+00,4,0,14,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0763913074657,38.8934457844079,13339843,38.893438,-77.076389,Clarendon Blvd & Pierce St,classic,129,active,2021/08/05 12:31:15+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0846023096491,38.8917037831255,13339844,38.891696,-77.0846,Wilson Blvd & N Uhle St,classic,130,active,2021/08/05 08:57:20+00,9,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-77.0793773073936,38.8921717838514,13339845,38.892164,-77.079375,Rhodes St & 16th St N,classic,131,active,2021/08/05 15:14:45+00,2,0,9,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"KEY,CREDITCARD",41,2021/08/05 11:19:31+00,,"Arlington, VA"
-76.9521052670608,38.865597783207,13339846,38.86559,-76.952103,Fairfax Village,classic,132,active,2021/08/05 13:22:23+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
-77.0465692976898,38.8924667851587,13339847,38.892459,-77.046567,21st St & Constitution Ave NW,classic,133,active,2021/08/05 15:12:02+00,7,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/08/05 11:19:31+00,,"Washington, DC"
